CustomerID,TransactionNum,TransactionID,Date
41,6,TXN-0041-006,2/2/2019
42,1,TXN-0042-001,9/12/2020
42,2,TXN-0042-002,9/14/2016
42,3,TXN-0042-003,6/2/2024
42,4,TXN-0042-004,8/27/2022
42,5,TXN-0042-005,3/27/2022
42,6,TXN-0042-006,12/4/2024
42,7,TXN-0042-007,10/8/2021
42,8,TXN-0042-008,4/14/2022
42,9,TXN-0042-009,3/22/2019
42,10,TXN-0042-010,7/2/2022
43,1,TXN-0043-001,7/29/2018
43,2,TXN-0043-002,4/14/2024
43,3,TXN-0043-003,10/28/2019
43,4,TXN-0043-004,8/15/2024
43,5,TXN-0043-005,5/29/2020
44,1,TXN-0044-001,6/20/2021
45,1,TXN-0045-001,5/26/2017
45,2,TXN-0045-002,6/12/2020
45,3,TXN-0045-003,6/10/2024
45,4,TXN-0045-004,8/5/2018
45,5,TXN-0045-005,12/31/2018
45,6,TXN-0045-006,6/2/2022
45,7,TXN-0045-007,5/13/2021
45,8,TXN-0045-008,9/30/2019
46,1,TXN-0046-001,5/25/2019
46,2,TXN-0046-002,3/7/2019
46,3,TXN-0046-003,4/25/2022
46,4,TXN-0046-004,1/7/2022
46,5,TXN-0046-005,5/14/2024
46,6,TXN-0046-006,11/30/2022
46,7,TXN-0046-007,8/18/2024
46,8,TXN-0046-008,7/25/2021
46,9,TXN-0046-009,6/19/2019
47,1,TXN-0047-001,3/24/2025
47,2,TXN-0047-002,11/10/2022
48,1,TXN-0048-001,3/6/2018
48,2,TXN-0048-002,1/28/2017
48,3,TXN-0048-003,1/25/2023
48,4,TXN-0048-004,8/31/2015
48,5,TXN-0048-005,2/3/2022
48,6,TXN-0048-006,11/29/2017
48,7,TXN-0048-007,8/17/2015
49,1,TXN-0049-001,2/8/2022
49,2,TXN-0049-002,7/8/2017
50,1,TXN-0050-001,5/31/2018
50,2,TXN-0050-002,1/6/2015
50,3,TXN-0050-003,4/16/2024
50,4,TXN-0050-004,4/12/2016
50,5,TXN-0050-005,10/22/2019
50,6,TXN-0050-006,3/16/2015
50,7,TXN-0050-007,1/4/2015
50,8,TXN-0050-008,2/14/2020
50,9,TXN-0050-009,10/7/2016
51,1,TXN-0051-001,4/28/2015
51,2,TXN-0051-002,1/7/2023
51,3,TXN-0051-003,6/18/2019
51,4,TXN-0051-004,12/26/2021
51,5,TXN-0051-005,7/14/2020
52,1,TXN-0052-001,8/4/2017
52,2,TXN-0052-002,3/6/2022
52,3,TXN-0052-003,1/4/2019
52,4,TXN-0052-004,7/13/2015
52,5,TXN-0052-005,4/26/2017
52,6,TXN-0052-006,7/25/2022
52,7,TXN-0052-007,11/16/2018
52,8,TXN-0052-008,6/25/2023
52,9,TXN-0052-009,12/29/2018
52,10,TXN-0052-010,1/29/2021
53,1,TXN-0053-001,3/25/2024
53,2,TXN-0053-002,7/27/2019
53,3,TXN-0053-003,7/1/2021
53,4,TXN-0053-004,12/4/2018
53,5,TXN-0053-005,2/15/2018
53,6,TXN-0053-006,11/23/2022
54,1,TXN-0054-001,12/16/2019
54,2,TXN-0054-002,12/24/2016
54,3,TXN-0054-003,8/13/2015
54,4,TXN-0054-004,6/15/2016
54,5,TXN-0054-005,4/23/2015
54,6,TXN-0054-006,12/27/2020
54,7,TXN-0054-007,7/12/2016
54,8,TXN-0054-008,8/10/2020
54,9,TXN-0054-009,11/7/2020
54,10,TXN-0054-010,10/15/2016
55,1,TXN-0055-001,11/16/2015
55,2,TXN-0055-002,4/23/2019
55,3,TXN-0055-003,1/3/2020
55,4,TXN-0055-004,4/1/2020
56,1,TXN-0056-001,5/19/2015
56,2,TXN-0056-002,10/22/2024
57,1,TXN-0057-001,12/2/2022
58,1,TXN-0058-001,7/19/2020
58,2,TXN-0058-002,4/25/2021
58,3,TXN-0058-003,4/2/2025
58,4,TXN-0058-004,6/20/2017
59,1,TXN-0059-001,11/20/2016
59,2,TXN-0059-002,8/1/2020
59,3,TXN-0059-003,1/10/2015
59,4,TXN-0059-004,9/18/2015
59,5,TXN-0059-005,4/26/2020
60,1,TXN-0060-001,8/1/2019
60,2,TXN-0060-002,1/28/2021
61,1,TXN-0061-001,1/24/2023
61,2,TXN-0061-002,8/22/2020
61,3,TXN-0061-003,4/6/2018
61,4,TXN-0061-004,3/2/2025
62,1,TXN-0062-001,6/8/2019
62,2,TXN-0062-002,11/17/2015
63,1,TXN-0063-001,9/4/2018
63,2,TXN-0063-002,6/25/2019
63,3,TXN-0063-003,7/4/2021
63,4,TXN-0063-004,10/3/2022
63,5,TXN-0063-005,9/25/2022
63,6,TXN-0063-006,6/17/2020
63,7,TXN-0063-007,2/6/2023
64,1,TXN-0064-001,4/27/2020
64,2,TXN-0064-002,11/30/2024
64,3,TXN-0064-003,7/31/2020
64,4,TXN-0064-004,7/22/2024
64,5,TXN-0064-005,1/25/2025
65,1,TXN-0065-001,1/23/2018
65,2,TXN-0065-002,5/24/2019
65,3,TXN-0065-003,6/23/2021
65,4,TXN-0065-004,8/24/2015
65,5,TXN-0065-005,5/23/2020
65,6,TXN-0065-006,11/30/2015
65,7,TXN-0065-007,3/23/2020
65,8,TXN-0065-008,1/11/2016
66,1,TXN-0066-001,8/31/2024
66,2,TXN-0066-002,3/6/2018
66,3,TXN-0066-003,3/20/2022
66,4,TXN-0066-004,4/20/2019
66,5,TXN-0066-005,1/4/2022
66,6,TXN-0066-006,8/12/2018
67,1,TXN-0067-001,4/14/2024
67,2,TXN-0067-002,2/13/2023
67,3,TXN-0067-003,12/22/2024
68,1,TXN-0068-001,1/30/2020
68,2,TXN-0068-002,10/4/2018
68,3,TXN-0068-003,5/22/2017
68,4,TXN-0068-004,6/6/2018
68,5,TXN-0068-005,5/6/2021
68,6,TXN-0068-006,1/26/2020
69,1,TXN-0069-001,10/16/2022
69,2,TXN-0069-002,8/7/2018
69,3,TXN-0069-003,12/25/2016
69,4,TXN-0069-004,11/11/2023
69,5,TXN-0069-005,8/14/2020
69,6,TXN-0069-006,12/8/2022
70,1,TXN-0070-001,6/12/2024
70,2,TXN-0070-002,3/19/2015
70,3,TXN-0070-003,7/13/2024
70,4,TXN-0070-004,3/6/2022
71,1,TXN-0071-001,5/12/2015
71,2,TXN-0071-002,8/23/2016
71,3,TXN-0071-003,11/8/2019
71,4,TXN-0071-004,12/1/2017
71,5,TXN-0071-005,11/6/2020
72,1,TXN-0072-001,9/15/2021
72,2,TXN-0072-002,6/1/2021
73,1,TXN-0073-001,2/7/2020
73,2,TXN-0073-002,8/11/2018
73,3,TXN-0073-003,9/7/2016
73,4,TXN-0073-004,11/6/2024
73,5,TXN-0073-005,10/18/2022
73,6,TXN-0073-006,2/25/2025
73,7,TXN-0073-007,10/5/2021
73,8,TXN-0073-008,3/3/2020
73,9,TXN-0073-009,11/12/2017
73,10,TXN-0073-010,7/28/2016
74,1,TXN-0074-001,12/30/2020
74,2,TXN-0074-002,9/19/2017
74,3,TXN-0074-003,6/5/2022
75,1,TXN-0075-001,1/1/2021
75,2,TXN-0075-002,6/2/2018
75,3,TXN-0075-003,5/13/2023
75,4,TXN-0075-004,5/17/2016
75,5,TXN-0075-005,6/20/2020
75,6,TXN-0075-006,3/31/2017
75,7,TXN-0075-007,2/4/2025
75,8,TXN-0075-008,11/21/2020
75,9,TXN-0075-009,7/8/2023
76,1,TXN-0076-001,5/24/2020
76,2,TXN-0076-002,7/17/2015
76,3,TXN-0076-003,7/28/2019
76,4,TXN-0076-004,3/11/2022
77,1,TXN-0077-001,9/4/2021
77,2,TXN-0077-002,4/17/2018
77,3,TXN-0077-003,2/14/2022
78,1,TXN-0078-001,1/11/2019
78,2,TXN-0078-002,10/11/2024
78,3,TXN-0078-003,6/14/2023
78,4,TXN-0078-004,7/5/2019
78,5,TXN-0078-005,8/20/2019
78,6,TXN-0078-006,8/5/2018
78,7,TXN-0078-007,7/28/2020
78,8,TXN-0078-008,4/22/2016
79,1,TXN-0079-001,6/8/2018
79,2,TXN-0079-002,7/11/2017
79,3,TXN-0079-003,2/24/2016
79,4,TXN-0079-004,1/13/2021
79,5,TXN-0079-005,2/10/2022
79,6,TXN-0079-006,8/13/2024
79,7,TXN-0079-007,1/25/2018
80,1,TXN-0080-001,5/27/2023
80,2,TXN-0080-002,5/3/2023
80,3,TXN-0080-003,7/14/2024
80,4,TXN-0080-004,8/8/2017
80,5,TXN-0080-005,5/25/2021
81,1,TXN-0081-001,7/1/2018
81,2,TXN-0081-002,2/21/2021
81,3,TXN-0081-003,3/30/2022
81,4,TXN-0081-004,2/1/2020
81,5,TXN-0081-005,11/2/2024
81,6,TXN-0081-006,5/31/2016
81,7,TXN-0081-007,7/17/2019
81,8,TXN-0081-008,2/9/2020
81,9,TXN-0081-009,12/22/2022
82,1,TXN-0082-001,2/15/2018
82,2,TXN-0082-002,10/24/2022
82,3,TXN-0082-003,4/16/2020
82,4,TXN-0082-004,11/5/2023
83,1,TXN-0083-001,3/25/2017
83,2,TXN-0083-002,3/25/2021
83,3,TXN-0083-003,3/15/2020
83,4,TXN-0083-004,3/13/2021
83,5,TXN-0083-005,3/15/2023
83,6,TXN-0083-006,8/24/2020
84,1,TXN-0084-001,11/3/2023
85,1,TXN-0085-001,3/8/2025
85,2,TXN-0085-002,2/15/2024
85,3,TXN-0085-003,11/3/2023
85,4,TXN-0085-004,9/25/2020
86,1,TXN-0086-001,6/29/2021
87,1,TXN-0087-001,12/1/2022
87,2,TXN-0087-002,5/10/2015
87,3,TXN-0087-003,7/14/2024
87,4,TXN-0087-004,4/5/2015
87,5,TXN-0087-005,4/28/2022
87,6,TXN-0087-006,9/3/2022
88,1,TXN-0088-001,5/9/2020
88,2,TXN-0088-002,3/17/2024
88,3,TXN-0088-003,3/4/2017
88,4,TXN-0088-004,1/9/2020
88,5,TXN-0088-005,3/8/2024
88,6,TXN-0088-006,10/17/2020
88,7,TXN-0088-007,8/11/2019
89,1,TXN-0089-001,1/11/2015
89,2,TXN-0089-002,2/8/2024
89,3,TXN-0089-003,2/9/2020
89,4,TXN-0089-004,12/29/2022
89,5,TXN-0089-005,2/10/2022
90,1,TXN-0090-001,10/11/2023
90,2,TXN-0090-002,12/12/2016
91,1,TXN-0091-001,9/1/2020
91,2,TXN-0091-002,3/25/2017
91,3,TXN-0091-003,12/12/2015
91,4,TXN-0091-004,6/7/2021
92,1,TXN-0092-001,12/29/2015
92,2,TXN-0092-002,9/9/2021
92,3,TXN-0092-003,3/15/2021
92,4,TXN-0092-004,12/28/2020
92,5,TXN-0092-005,2/4/2025
92,6,TXN-0092-006,3/25/2023
92,7,TXN-0092-007,12/26/2023
92,8,TXN-0092-008,9/11/2017
92,9,TXN-0092-009,4/29/2023
92,10,TXN-0092-010,2/11/2025
93,1,TXN-0093-001,6/28/2019
93,2,TXN-0093-002,4/7/2017
93,3,TXN-0093-003,6/23/2022
93,4,TXN-0093-004,9/1/2024
93,5,TXN-0093-005,5/10/2023
93,6,TXN-0093-006,12/22/2015
94,1,TXN-0094-001,5/14/2023
94,2,TXN-0094-002,9/9/2018
94,3,TXN-0094-003,10/10/2023
94,4,TXN-0094-004,1/14/2023
95,1,TXN-0095-001,2/7/2020
95,2,TXN-0095-002,5/7/2015
95,3,TXN-0095-003,9/13/2023
95,4,TXN-0095-004,5/15/2023
95,5,TXN-0095-005,8/26/2016
95,6,TXN-0095-006,6/11/2024
95,7,TXN-0095-007,4/12/2020
95,8,TXN-0095-008,10/10/2017
96,1,TXN-0096-001,2/20/2015
96,2,TXN-0096-002,6/28/2023
96,3,TXN-0096-003,9/3/2024
96,4,TXN-0096-004,3/21/2024
96,5,TXN-0096-005,3/22/2024
96,6,TXN-0096-006,9/27/2022
96,7,TXN-0096-007,12/1/2018
97,1,TXN-0097-001,11/28/2019
97,2,TXN-0097-002,11/1/2022
97,3,TXN-0097-003,6/25/2019
97,4,TXN-0097-004,7/8/2024
97,5,TXN-0097-005,5/10/2024
97,6,TXN-0097-006,7/4/2019
97,7,TXN-0097-007,10/3/2021
97,8,TXN-0097-008,4/20/2018
98,1,TXN-0098-001,4/19/2023
98,2,TXN-0098-002,11/12/2022
98,3,TXN-0098-003,5/31/2023
99,1,TXN-0099-001,1/29/2020
99,2,TXN-0099-002,7/20/2016
99,3,TXN-0099-003,8/15/2021
99,4,TXN-0099-004,7/24/2017
99,5,TXN-0099-005,4/18/2020
100,1,TXN-0100-001,6/1/2022
100,2,TXN-0100-002,8/3/2024
100,3,TXN-0100-003,4/5/2023
101,1,TXN-0101-001,8/25/2018
101,2,TXN-0101-002,10/14/2023
101,3,TXN-0101-003,7/21/2015
101,4,TXN-0101-004,8/8/2024
102,1,TXN-0102-001,6/18/2021
102,2,TXN-0102-002,4/27/2015
102,3,TXN-0102-003,3/26/2025
102,4,TXN-0102-004,7/25/2017
102,5,TXN-0102-005,7/28/2016
102,6,TXN-0102-006,4/10/2021
102,7,TXN-0102-007,6/20/2016
102,8,TXN-0102-008,6/14/2019
102,9,TXN-0102-009,10/23/2020
103,1,TXN-0103-001,1/21/2016
103,2,TXN-0103-002,12/26/2023
103,3,TXN-0103-003,4/19/2016
103,4,TXN-0103-004,2/22/2016
103,5,TXN-0103-005,7/22/2021
103,6,TXN-0103-006,11/9/2024
103,7,TXN-0103-007,5/11/2022
103,8,TXN-0103-008,7/27/2017
103,9,TXN-0103-009,8/12/2017
104,1,TXN-0104-001,5/25/2017
104,2,TXN-0104-002,2/1/2017
104,3,TXN-0104-003,4/17/2018
104,4,TXN-0104-004,4/20/2018
104,5,TXN-0104-005,10/25/2016
105,1,TXN-0105-001,1/25/2015
105,2,TXN-0105-002,6/13/2020
105,3,TXN-0105-003,4/18/2018
105,4,TXN-0105-004,12/10/2016
105,5,TXN-0105-005,10/12/2024
105,6,TXN-0105-006,2/23/2020
105,7,TXN-0105-007,3/30/2018
105,8,TXN-0105-008,2/2/2021
105,9,TXN-0105-009,10/12/2015
105,10,TXN-0105-010,3/4/2015
106,1,TXN-0106-001,9/29/2017
106,2,TXN-0106-002,10/23/2016
106,3,TXN-0106-003,6/6/2022
106,4,TXN-0106-004,1/12/2021
106,5,TXN-0106-005,2/1/2019
106,6,TXN-0106-006,7/18/2023
106,7,TXN-0106-007,8/24/2017
107,1,TXN-0107-001,4/28/2017
107,2,TXN-0107-002,1/12/2018
107,3,TXN-0107-003,5/25/2024
107,4,TXN-0107-004,11/19/2016
107,5,TXN-0107-005,5/28/2015
107,6,TXN-0107-006,2/18/2025
107,7,TXN-0107-007,12/8/2015
107,8,TXN-0107-008,11/28/2021
107,9,TXN-0107-009,12/22/2017
107,10,TXN-0107-010,9/21/2019
108,1,TXN-0108-001,10/15/2018
108,2,TXN-0108-002,2/21/2022
108,3,TXN-0108-003,11/23/2015
108,4,TXN-0108-004,11/28/2019
108,5,TXN-0108-005,10/26/2019
108,6,TXN-0108-006,10/18/2023
108,7,TXN-0108-007,9/16/2017
109,1,TXN-0109-001,3/12/2021
109,2,TXN-0109-002,10/18/2021
109,3,TXN-0109-003,8/9/2017
109,4,TXN-0109-004,12/23/2016
109,5,TXN-0109-005,4/12/2024
109,6,TXN-0109-006,9/10/2020
110,1,TXN-0110-001,6/10/2022
110,2,TXN-0110-002,5/21/2021
110,3,TXN-0110-003,3/30/2024
110,4,TXN-0110-004,3/4/2016
111,1,TXN-0111-001,2/9/2019
111,2,TXN-0111-002,10/13/2015
111,3,TXN-0111-003,10/21/2023
112,1,TXN-0112-001,7/27/2024
112,2,TXN-0112-002,6/18/2023
112,3,TXN-0112-003,8/27/2020
112,4,TXN-0112-004,2/7/2017
112,5,TXN-0112-005,3/22/2022
112,6,TXN-0112-006,10/26/2018
112,7,TXN-0112-007,11/21/2023
112,8,TXN-0112-008,5/16/2023
112,9,TXN-0112-009,7/13/2015
113,1,TXN-0113-001,12/24/2021
113,2,TXN-0113-002,9/14/2017
113,3,TXN-0113-003,2/10/2018
113,4,TXN-0113-004,12/1/2020
113,5,TXN-0113-005,1/7/2024
113,6,TXN-0113-006,8/29/2019
113,7,TXN-0113-007,8/4/2017
113,8,TXN-0113-008,4/10/2017
114,1,TXN-0114-001,3/4/2025
114,2,TXN-0114-002,4/4/2020
115,1,TXN-0115-001,2/18/2024
116,1,TXN-0116-001,2/20/2023
116,2,TXN-0116-002,2/24/2015
117,1,TXN-0117-001,3/3/2025
117,2,TXN-0117-002,3/10/2017
117,3,TXN-0117-003,2/16/2017
118,1,TXN-0118-001,1/21/2019
118,2,TXN-0118-002,3/16/2020
118,3,TXN-0118-003,1/18/2021
119,1,TXN-0119-001,6/13/2024
119,2,TXN-0119-002,11/4/2020
119,3,TXN-0119-003,2/24/2015
119,4,TXN-0119-004,9/17/2024
119,5,TXN-0119-005,12/29/2019
119,6,TXN-0119-006,4/16/2018
119,7,TXN-0119-007,6/24/2024
120,1,TXN-0120-001,5/13/2024
120,2,TXN-0120-002,6/7/2023
120,3,TXN-0120-003,4/12/2017
120,4,TXN-0120-004,11/9/2015
120,5,TXN-0120-005,9/7/2022
120,6,TXN-0120-006,2/2/2020
120,7,TXN-0120-007,6/30/2020
120,8,TXN-0120-008,6/29/2020
120,9,TXN-0120-009,10/26/2021
120,10,TXN-0120-010,11/26/2019
121,1,TXN-0121-001,11/24/2015
121,2,TXN-0121-002,7/23/2023
122,1,TXN-0122-001,9/9/2022
122,2,TXN-0122-002,1/24/2024
122,3,TXN-0122-003,1/14/2024
122,4,TXN-0122-004,3/11/2022
122,5,TXN-0122-005,7/20/2023
122,6,TXN-0122-006,1/28/2025
122,7,TXN-0122-007,1/23/2025
123,1,TXN-0123-001,5/13/2023
123,2,TXN-0123-002,7/11/2018
123,3,TXN-0123-003,7/21/2024
123,4,TXN-0123-004,11/13/2020
123,5,TXN-0123-005,1/16/2018
123,6,TXN-0123-006,8/16/2023
123,7,TXN-0123-007,8/4/2018
124,1,TXN-0124-001,9/27/2023
124,2,TXN-0124-002,11/1/2022
124,3,TXN-0124-003,12/13/2021
124,4,TXN-0124-004,3/27/2016
124,5,TXN-0124-005,3/4/2019
124,6,TXN-0124-006,6/14/2015
124,7,TXN-0124-007,7/1/2015
124,8,TXN-0124-008,11/21/2021
124,9,TXN-0124-009,6/28/2017
124,10,TXN-0124-010,8/14/2022
125,1,TXN-0125-001,4/2/2017
125,2,TXN-0125-002,8/1/2017
125,3,TXN-0125-003,6/24/2020
125,4,TXN-0125-004,8/16/2020
125,5,TXN-0125-005,11/26/2015
125,6,TXN-0125-006,2/13/2017
125,7,TXN-0125-007,4/2/2025
125,8,TXN-0125-008,1/7/2021
126,1,TXN-0126-001,8/23/2023
126,2,TXN-0126-002,5/27/2015
126,3,TXN-0126-003,2/12/2025
126,4,TXN-0126-004,6/14/2024
126,5,TXN-0126-005,7/3/2017
126,6,TXN-0126-006,4/21/2019
126,7,TXN-0126-007,8/1/2018
126,8,TXN-0126-008,7/10/2022
126,9,TXN-0126-009,3/23/2015
127,1,TXN-0127-001,5/28/2016
127,2,TXN-0127-002,4/4/2020
127,3,TXN-0127-003,11/2/2022
127,4,TXN-0127-004,7/19/2022
127,5,TXN-0127-005,4/23/2020
128,1,TXN-0128-001,11/3/2024
128,2,TXN-0128-002,1/15/2017
128,3,TXN-0128-003,5/29/2023
128,4,TXN-0128-004,11/10/2018
128,5,TXN-0128-005,12/7/2016
128,6,TXN-0128-006,4/15/2016
128,7,TXN-0128-007,9/26/2023
128,8,TXN-0128-008,1/31/2016
128,9,TXN-0128-009,4/5/2019
129,1,TXN-0129-001,4/27/2021
130,1,TXN-0130-001,3/15/2017
130,2,TXN-0130-002,7/22/2017
131,1,TXN-0131-001,7/3/2018
131,2,TXN-0131-002,10/24/2019
131,3,TXN-0131-003,6/23/2017
131,4,TXN-0131-004,1/11/2024
131,5,TXN-0131-005,12/12/2017
131,6,TXN-0131-006,3/7/2023
131,7,TXN-0131-007,3/5/2020
131,8,TXN-0131-008,3/4/2019
131,9,TXN-0131-009,10/17/2024
